delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beeb.started,sound_1.started,sound_1.stopped,beeb.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,1000,exp,20,8,1,space,0.36762000000453554,None,200,1,[2.2660433999844827],[2.2660483999934513],1,8,20,5,84.75209279998671,,84.73658649998833,84.75209279998671,85.75141709999298,85.75141709999298,85.75141709999298,86.13555539998924,space,0.36762000000453554,None,86.1361440999899,86.85077606665824,87.16576919998624,87.14978629999678,87.15010629998869,87.16576919998624,87.16576919998624,87.16576919998624,89.4322951999784,200,1,[2.2660433999844827],[2.2660483999934513],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.1,400,unexp,21,9,1,space,9.241575200023362,None,100,1,[2.5161316999874543],[2.5161376999749336],1,9,21,0,89.44829359999858,,89.43250729999272,89.44829359999858,90.44771499998751,90.44771499998751,90.44771499998751,99.69428840000182,space,9.241575200023362,None,99.69479189999402,99.79365316665304,100.09671270000399,100.08837099999073,100.08870759999263,100.09671270000399,100.09671270000399,100.09671270000399,102.61329739997745,100,1,[2.5161316999874543],[2.5161376999749336],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.1,1000,exp,22,10,1,space,0.1899699000059627,None,200,1,[1.8332217000133824],[1.8332301000191364],1,10,22,6,102.6291779000021,,102.61350439998205,102.6291779000021,103.62856159999501,103.62856159999501,103.62856159999501,103.82927849999396,space,0.1899699000059627,None,103.82977329997811,103.92848016665472,104.2355697999883,104.22708290000446,104.22738820000086,104.2355697999883,104.2355697999883,104.2355697999883,106.069310699997,200,1,[1.8332217000133824],[1.8332301000191364],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.4,1000,exp,23,11,1,space,0.29723310002009384,None,100,1,[1.5180751000007149],[1.5180848000163678],1,11,23,10,106.08490590000292,,106.06950959999813,106.08490590000292,107.08432510000421,107.08432510000421,107.08432510000421,107.38486589997774,space,0.29723310002009384,None,107.38541600000462,107.78402176665647,108.09254579999833,108.0841553999926,108.08445779999602,108.09254579999833,108.09254579999833,108.09254579999833,109.61116929998389,100,1,[1.5180751000007149],[1.5180848000163678],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.1,1000,exp,24,0,2,space,0.3277805999969132,None,100,1,[1.5832176000112668],[1.5832250000094064],2,0,24,9,109.6267564999871,,109.61146529999678,109.6267564999871,110.62633739999728,110.62633739999728,110.62633739999728,110.96029629997793,space,0.3277805999969132,None,110.96078939997824,111.07595006665021,111.39087709999876,111.3737174999842,111.37410929999896,111.39087709999876,111.39087709999876,111.39087709999876,112.97456569998758,100,1,[1.5832176000112668],[1.5832250000094064],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.4,400,unexp,25,1,2,space,0.3066054999944754,None,200,1,[1.9172142999887],[1.917222199990647],2,1,25,1,112.9902882000024,,112.97478369998862,112.9902882000024,113.9896361999854,113.9896361999854,113.9896361999854,114.30672069999855,space,0.3066054999944754,None,114.30742149997968,114.70647766665594,115.01531069999328,115.0067926000047,115.0070991999819,115.01531069999328,115.01531069999328,115.01531069999328,116.93310080000083,200,1,[1.9172142999887],[1.917222199990647],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.4,1000,exp,26,2,2,space,0.23766300000716,None,200,1,[2.1994159999885596],[2.199421199999051],2,2,26,7,116.94856419999269,,116.93339959997684,116.94856419999269,117.94798529997934,117.94798529997934,117.94798529997934,118.19871309999144,space,0.23766300000716,None,118.19929799999227,118.61441386666071,118.92927629998303,118.91503569998895,118.91534909998882,118.92927629998303,118.92927629998303,118.92927629998303,121.12911429998348,200,1,[2.1994159999885596],[2.199421199999051],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.4,1000,exp,27,3,2,space,0.3116814999957569,None,200,1,[1.7498289999784902],[1.7498349999950733],2,3,27,4,121.14508039999055,,121.12929409998469,121.14508039999055,122.12784939998528,122.12784939998528,122.14449539998895,122.44506119997823,space,0.3116814999957569,None,122.4455650000018,122.84453846665953,123.14763490000041,123.13907750000362,123.13937389999046,123.14763490000041,123.14763490000041,123.14763490000041,124.89793730000383,200,1,[1.7498289999784902],[1.7498349999950733],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.7,400,unexp,28,4,2,space,0.7596174999780487,None,200,1,[3.9501837999850977],[3.9501890999963507],2,4,28,2,124.91372319997754,,124.89814609999303,124.91372319997754,125.91326719999779,125.91326719999779,125.91326719999779,126.67994839997846,space,0.7596174999780487,None,126.68043119998765,127.37924146667162,127.68774900000426,127.67952429997968,127.67986609999207,127.68774900000426,127.68774900000426,127.68774900000426,131.63833129999693,200,1,[3.9501837999850977],[3.9501890999963507],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
0.1,400,unexp,29,5,2,space,0.286526000010781,None,300,1,[1.6661959000048228],[1.66620080001303],2,5,29,0,131.65429929998936,,131.6385520999902,131.65429929998936,132.6536903999804,132.6536903999804,132.6536903999804,132.95420599999488,space,0.286526000010781,None,132.95470899998327,133.05332146666868,133.3683517999889,133.3535176999867,133.35381319999578,133.3683517999889,133.3683517999889,133.3683517999889,135.03495889998158,300,1,[1.6661959000048228],[1.66620080001303],Dhiraj 3,001,2024-11-08_14h44.03.359,Intentional binding,2024.2.2,59.64615514901056,2024-11-08 14h44.16.103476 +0530,
