thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
115,0,115,[-0.03916666666666667],[0.20166666666666666],[1],[0],[0],[1.1475655999965966],['target'],115,0,115,0,145.21590640000068,,10,145.18411639984697,145.21590640000068,145.21590640000068,0.1244513001292944,146.3321594998706,[-0.03916666666666667],[0.20166666666666666],[1],[0],[0],[1.1475655999965966],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
116,0,116,[-0.19416666666666665],[0.37333333333333335],[1],[0],[0],[1.1583405998535454],['target'],116,0,116,0,146.3725976999849,,5,146.3483420999255,146.3725976999849,146.3725976999849,0.015939899953082204,147.50730219995603,[-0.19416666666666665],[0.37333333333333335],[1],[0],[0],[1.1583405998535454],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
117,0,117,[-0.26416666666666666],[-0.4041666666666667],[1],[0],[0],[1.6637705001048744],['target'],117,0,117,0,147.57238089991733,,10,147.54425429995172,147.57238089991733,147.57238089991733,0.036783199990168214,149.20848129992373,[-0.26416666666666666],[-0.4041666666666667],[1],[0],[0],[1.6637705001048744],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
118,0,118,[-0.18083333333333335],[-0.2075],[1],[0],[0],[1.1630635999608785],['target'],118,0,118,0,149.23800330003724,,5,149.2249779999256,149.23800330003724,149.23800330003724,0.016268600011244416,150.38850039988756,[-0.18083333333333335],[-0.2075],[1],[0],[0],[1.1630635999608785],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
119,0,119,[0.31083333333333335],[0.36333333333333334],[1],[0],[0],[1.3412987999618053],['target'],119,0,119,0,150.42873869999312,,5,150.4047735000495,150.42873869999312,150.42873869999312,0.016073800157755613,151.74652589997277,[0.31083333333333335],[0.36333333333333334],[1],[0],[0],[1.3412987999618053],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
120,0,120,[-0.3983333333333333],[0.1425],[1],[0],[0],[1.2413071999326348],['target'],120,0,120,0,151.7865742999129,,5,151.76278369990177,151.7865742999129,151.7865742999129,0.01609149994328618,153.00461900001392,[-0.3983333333333333],[0.1425],[1],[0],[0],[1.2413071999326348],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
121,0,121,[0.09],[0.15666666666666668],[1],[0],[0],[1.1506453000474721],['target'],121,0,121,0,153.04429310001433,,5,153.02079829992726,153.04429310001433,153.04429310001433,0.015975299989804626,154.17189519992098,[0.09],[0.15666666666666668],[1],[0],[0],[1.1506453000474721],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
122,0,122,[-0.4066666666666667],[-0.23083333333333333],[1],[0],[0],[1.2099273998755962],['target'],122,0,122,0,154.22755269985646,,10,154.20335399988107,154.22755269985646,154.22755269985646,0.03127370006404817,155.41379479994066,[-0.4066666666666667],[-0.23083333333333333],[1],[0],[0],[1.2099273998755962],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
123,0,123,[0.08583333333333333],[0.1675],[1],[0],[0],[1.4577244999818504],['target'],123,0,123,0,155.46828110003844,,10,155.44459649990313,155.46828110003844,155.46828110003844,0.030591299990192056,156.90295309992507,[0.08583333333333333],[0.1675],[1],[0],[0],[1.4577244999818504],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
124,0,124,[0.4625],[0.13333333333333333],[1],[0],[0],[1.2732815998606384],['target'],124,0,124,0,156.9426100999117,,5,156.9194958000444,156.9426100999117,156.9426100999117,0.016341699985787272,158.19321119994856,[0.4625],[0.13333333333333333],[1],[0],[0],[1.2732815998606384],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
125,0,125,[0.06166666666666667],[-0.2475],[1],[0],[0],[1.0165188000537455],['target'],125,0,125,0,158.24080869997852,,10,158.22476110002026,158.24080869997852,158.24080869997852,0.031352699967101216,159.24176310002804,[0.06166666666666667],[-0.2475],[1],[0],[0],[1.0165188000537455],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
126,0,126,[0.44916666666666666],[0.30666666666666664],[1],[0],[0],[1.6536071998998523],['target'],126,0,126,0,159.29064520006068,,10,159.27305289986543,159.29064520006068,159.29064520006068,0.031049299985170364,160.92717739986256,[0.44916666666666666],[0.30666666666666664],[1],[0],[0],[1.6536071998998523],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
127,0,127,[-0.28833333333333333],[-0.41833333333333333],[1],[0],[0],[1.75583909987472],['target'],127,0,127,0,160.95616659987718,,5,160.9438344000373,160.95616659987718,160.95616659987718,0.016448399983346462,162.70010289992206,[-0.28833333333333333],[-0.41833333333333333],[1],[0],[0],[1.75583909987472],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
128,0,128,[0.3075],[-0.44166666666666665],[1],[0],[0],[1.6118687000125647],['target'],128,0,128,0,162.72998319985345,,5,162.7187636999879,162.72998319985345,162.72998319985345,0.018498499877750874,164.33106460003182,[0.3075],[-0.44166666666666665],[1],[0],[0],[1.6118687000125647],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
129,0,129,[-0.3441666666666667],[-0.3016666666666667],[1],[0],[0],[1.274221499916166],['target'],129,0,129,0,164.37191320001148,,5,164.34782369993627,164.37191320001148,164.37191320001148,0.016587699996307492,165.62261419999413,[-0.3441666666666667],[-0.3016666666666667],[1],[0],[0],[1.274221499916166],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
130,0,130,[-0.22166666666666668],[-0.19666666666666666],[0],[0],[1],[1.066320599988103],[None],130,0,130,0,165.67030650004745,,10,165.65456719999202,165.67030650004745,165.67030650004745,0.03178299986757338,166.7214965999592,[-0.22166666666666668],[-0.19666666666666666],[0],[0],[1],[1.066320599988103],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
131,0,131,[-0.22166666666666668],[-0.19666666666666666],[0],[0],[1],[0.1414137000683695],[None],131,0,131,0,166.76151079987176,,5,166.73811429995112,166.76151079987176,166.76151079987176,0.016397099941968918,166.88010219996795,[-0.22166666666666668],[-0.19666666666666666],[0],[0],[1],[0.1414137000683695],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
132,0,132,[-0.22166666666666668],[-0.19666666666666666],[0],[0],[1],[0.11772980005480349],[None],132,0,132,0,166.9292589998804,,10,166.91350999986753,166.9292589998804,166.9292589998804,0.033251000102609396,167.03181830001995,[-0.22166666666666668],[-0.19666666666666666],[0],[0],[1],[0.11772980005480349],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
133,0,133,[-0.22166666666666668],[-0.19666666666666666],[0],[0],[1],[0.1303302999585867],[None],133,0,133,0,167.06149220000952,,5,167.04853799985722,167.06149220000952,167.06149220000952,0.016504500061273575,167.1792897998821,[-0.22166666666666668],[-0.19666666666666666],[0],[0],[1],[0.1303302999585867],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
134,0,134,[-0.22166666666666668],[-0.19666666666666666],[0],[0],[1],[0.10767569998279214],[None],134,0,134,0,167.21993059990928,,5,167.19632969982922,167.21993059990928,167.21993059990928,0.01685940008610487,167.30444519990124,[-0.22166666666666668],[-0.19666666666666666],[0],[0],[1],[0.10767569998279214],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
135,0,135,[-0.22166666666666668],[-0.19666666666666666],[0],[0],[1],[0.12500769994221628],[None],135,0,135,0,167.3452016999945,,5,167.32097360002808,167.3452016999945,167.3452016999945,0.016359400004148483,167.44657239993103,[-0.22166666666666668],[-0.19666666666666666],[0],[0],[1],[0.12500769994221628],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
136,0,136,[0.22416666666666665],[0.24666666666666667],[1],[0],[0],[1.7677915999665856],['target'],136,0,136,0,167.49499040003866,,10,167.47894759988412,167.49499040003866,167.49499040003866,0.032173699932172894,169.2472252000589,[0.22416666666666665],[0.24666666666666667],[1],[0],[0],[1.7677915999665856],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
137,0,137,[-0.44583333333333336],[0.22083333333333333],[1],[0],[0],[1.6903309999033809],['target'],137,0,137,0,169.30386919993907,,10,169.27833199989982,169.30386919993907,169.30386919993907,0.030894699972122908,170.96907150000334,[-0.44583333333333336],[0.22083333333333333],[1],[0],[0],[1.6903309999033809],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
138,0,138,[-0.27166666666666667],[0.315],[1],[0],[0],[1.2227956999558955],['target'],138,0,138,0,171.00933679984882,,5,170.98785489983857,171.00933679984882,171.00933679984882,0.018559199990704656,172.2112499999348,[-0.27166666666666667],[0.315],[1],[0],[0],[1.2227956999558955],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
139,0,139,[-0.23166666666666666],[-0.3333333333333333],[1],[0],[0],[1.40027999994345],['target'],139,0,139,0,172.25999549985863,,10,172.24474929994904,172.25999549985863,172.25999549985863,0.0332931000739336,173.64557459997013,[-0.23166666666666666],[-0.3333333333333333],[1],[0],[0],[1.40027999994345],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
140,0,140,[0.13333333333333333],[-0.43],[1],[0],[0],[2.5797860000748187],['target'],140,0,140,0,173.67493729991838,,5,173.66204770002514,173.67493729991838,173.67493729991838,0.016175400000065565,176.2423335998319,[0.13333333333333333],[-0.43],[1],[0],[0],[2.5797860000748187],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
141,0,141,[-0.0825],[-0.2975],[1],[0],[0],[1.2165720001794398],['target'],141,0,141,0,176.29031739989296,,10,176.27510620001704,176.29031739989296,176.29031739989296,0.0325613000895828,177.49228370003402,[-0.0825],[-0.2975],[1],[0],[0],[1.2165720001794398],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
142,0,142,[-0.385],[0.0925],[1],[0],[0],[1.1568488001357764],['target'],142,0,142,0,177.5319632999599,,5,177.50862389989197,177.5319632999599,177.5319632999599,0.01607850007712841,178.66593919997104,[-0.385],[0.0925],[1],[0],[0],[1.1568488001357764],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
143,0,143,[-0.23166666666666666],[0.015833333333333335],[1],[0],[0],[0.845786000136286],['target'],143,0,143,0,178.7316866000183,,10,178.7025885998737,178.7316866000183,178.7316866000183,0.036449900129809976,179.5488042999059,[-0.23166666666666666],[0.015833333333333335],[1],[0],[0],[0.845786000136286],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
144,0,144,[-0.0325],[0.0875],[1],[0],[0],[0.8133278999011964],['target'],144,0,144,0,179.61479909997433,,10,179.58482169988565,179.61479909997433,179.61479909997433,0.03580569988116622,180.39861269993708,[-0.0325],[0.0875],[1],[0],[0],[0.8133278999011964],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
145,0,145,[0.15083333333333335],[0.38166666666666665],[1],[0],[0],[1.4497485000174493],['target'],145,0,145,0,180.44695709994994,,10,180.43074949993752,180.44695709994994,180.44695709994994,0.031941100023686886,181.88095939997584,[0.15083333333333335],[0.38166666666666665],[1],[0],[0],[1.4497485000174493],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
146,0,146,[-0.4083333333333333],[0.21833333333333332],[1],[0],[0],[1.7153767999261618],['target'],146,0,146,0,181.9468316999264,,10,181.91485119983554,181.9468316999264,181.9468316999264,0.033610699931159616,183.6307472998742,[-0.4083333333333333],[0.21833333333333332],[1],[0],[0],[1.7153767999261618],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
147,0,147,[0.24833333333333332],[-0.41833333333333333],[1],[0],[0],[1.7241489000152797],['target'],147,0,147,0,183.6709088999778,,5,183.64692369988188,183.6709088999778,183.6709088999778,0.015954900067299604,185.37151279998943,[0.24833333333333332],[-0.41833333333333333],[1],[0],[0],[1.7241489000152797],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
148,0,148,[0.0825],[0.4125],[1],[0],[0],[1.2181090000085533],['target'],148,0,148,0,185.42014249996282,,10,185.40444439998828,185.42014249996282,185.42014249996282,0.032733700005337596,186.62305679987185,[0.0825],[0.4125],[1],[0],[0],[1.2181090000085533],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
149,0,149,[-0.28],[0.42916666666666664],[1],[0],[0],[1.128072400111705],['target'],149,0,149,0,186.65247550001368,,5,186.641480299877,186.65247550001368,186.65247550001368,0.018217399949207902,187.77002649987116,[-0.28],[0.42916666666666664],[1],[0],[0],[1.128072400111705],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
150,0,150,[-0.1275],[-0.2825],[1],[0],[0],[1.4080980001017451],['target'],150,0,150,0,187.81069920002483,,5,187.78618939989246,187.81069920002483,187.81069920002483,0.015978100011125207,189.1947419999633,[-0.1275],[-0.2825],[1],[0],[0],[1.4080980001017451],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
151,0,151,[-0.4925],[-0.3375],[1],[0],[0],[1.2522150999866426],['target'],151,0,151,0,189.24320199992508,,10,189.22802080004476,189.24320199992508,189.24320199992508,0.033098099986091256,190.48080300004221,[-0.4925],[-0.3375],[1],[0],[0],[1.2522150999866426],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
152,0,152,[0.35],[-0.3616666666666667],[1],[0],[0],[1.629016499966383],['target'],152,0,152,0,190.5094870000612,,5,190.49868309986778,190.5094870000612,190.5094870000612,0.017609799979254603,192.12819690001197,[0.35],[-0.3616666666666667],[1],[0],[0],[1.629016499966383],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
153,0,153,[-0.2075],[0.13083333333333333],[1],[0],[0],[1.472926100017503],['target'],153,0,153,0,192.16777069983073,,5,192.144450499909,192.16777069983073,192.16777069983073,0.016102999914437532,193.61781379999593,[-0.2075],[0.13083333333333333],[1],[0],[0],[1.472926100017503],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
154,0,154,[0.4625],[-0.3975],[1],[0],[0],[1.360463400138542],['target'],154,0,154,0,193.6429516999051,,5,193.63367949984968,193.6429516999051,193.6429516999051,0.015694000059738755,194.99456200003624,[0.4625],[-0.3975],[1],[0],[0],[1.360463400138542],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
155,0,155,[0.39416666666666667],[-0.19666666666666666],[1],[0],[0],[11.492879699915648],['target'],155,0,155,0,195.0249651998747,,5,195.0111900998745,195.0249651998747,195.0249651998747,0.016439700033515692,206.50470859999768,[0.39416666666666667],[-0.19666666666666666],[1],[0],[0],[11.492879699915648],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
156,0,156,[0.5083333333333333],[-0.10333333333333333],[1],[0],[0],[0.8744826999027282],['target'],156,0,156,0,206.5449013998732,,5,206.52063899999484,206.5449013998732,206.5449013998732,0.015753000043332577,207.39557900000364,[0.5083333333333333],[-0.10333333333333333],[1],[0],[0],[0.8744826999027282],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
157,0,157,[0.24666666666666667],[0.15916666666666668],[1],[0],[0],[1.2572565998416394],['target'],157,0,157,0,207.43594309990294,,5,207.4121288000606,207.43594309990294,207.43594309990294,0.016348900040611625,208.6698493999429,[0.24666666666666667],[0.15916666666666668],[1],[0],[0],[1.2572565998416394],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
158,0,158,[0.24666666666666667],[0.15916666666666668],[0],[0],[1],[0.45687599992379546],[None],158,0,158,0,208.70987450005487,,5,208.68756740004756,208.70987450005487,208.70987450005487,0.017552500125020742,209.1448677999433,[0.24666666666666667],[0.15916666666666668],[0],[0],[1],[0.45687599992379546],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
159,0,159,[0.24666666666666667],[0.15916666666666668],[0],[0],[1],[0.1816326999105513],[None],159,0,159,0,209.20992899988778,,10,209.179201599909,209.20992899988778,209.20992899988778,0.0341456001624465,209.36130620003678,[0.24666666666666667],[0.15916666666666668],[0],[0],[1],[0.1816326999105513],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
160,0,160,[0.24666666666666667],[0.15916666666666668],[0],[0],[1],[0.12481469986960292],[None],160,0,160,0,209.40172269986942,,5,209.3779420000501,209.40172269986942,209.40172269986942,0.016437599901109934,209.5032108000014,[0.24666666666666667],[0.15916666666666668],[0],[0],[1],[0.12481469986960292],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
161,0,161,[0.24666666666666667],[0.15916666666666668],[0],[0],[1],[0.1246259999461472],[None],161,0,161,0,209.54320329986513,,5,209.52023739996366,209.54320329986513,209.54320329986513,0.016850000014528632,209.64541559992358,[0.24666666666666667],[0.15916666666666668],[0],[0],[1],[0.1246259999461472],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
162,0,162,[-0.42083333333333334],[-0.39416666666666667],[1],[0],[0],[2.5157790000084788],['target'],162,0,162,0,209.6931675998494,,10,209.6769749999512,209.6931675998494,209.6931675998494,0.03138729999773204,212.19330039992929,[-0.42083333333333334],[-0.39416666666666667],[1],[0],[0],[2.5157790000084788],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
163,0,163,[0.335],[-0.11583333333333333],[1],[0],[0],[1.2716550000477582],['target'],163,0,163,0,212.23331579985097,,5,212.21224000002258,212.23331579985097,212.23331579985097,0.018723499961197376,213.4843768000137,[0.335],[-0.11583333333333333],[1],[0],[0],[1.2716550000477582],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
164,0,164,[-0.30083333333333334],[-0.009166666666666667],[1],[0],[0],[1.0564890000969172],['target'],164,0,164,0,213.52439719997346,,5,213.50272560003214,213.52439719997346,213.52439719997346,0.018195100128650665,214.55969049991108,[-0.30083333333333334],[-0.009166666666666667],[1],[0],[0],[1.0564890000969172],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
165,0,165,[-0.33416666666666667],[-0.12],[1],[0],[0],[0.7887442000210285],['target'],165,0,165,0,214.59907360002398,,5,214.57871280005202,214.59907360002398,214.59907360002398,0.018776000011712313,215.368147399975,[-0.33416666666666667],[-0.12],[1],[0],[0],[0.7887442000210285],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
166,0,166,[0.4525],[0.355],[1],[0],[0],[1.334214000031352],['target'],166,0,166,0,215.4082245999016,,5,215.38408369990066,215.4082245999016,215.4082245999016,0.01574639999307692,216.71885409997776,[0.4525],[0.355],[1],[0],[0],[1.334214000031352],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
167,0,167,[0.15166666666666667],[0.0925],[1],[0],[0],[1.2302723000757396],['target'],167,0,167,0,216.74878839985467,,5,216.7355553000234,216.74878839985467,216.74878839985467,0.01649770000949502,217.96635239990428,[0.15166666666666667],[0.0925],[1],[0],[0],[1.2302723000757396],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
168,0,168,[-0.1425],[0.11916666666666667],[1],[0],[0],[1.1576230998616666],['target'],168,0,168,0,218.00637819990516,,5,217.98258349997923,218.00637819990516,218.00637819990516,0.01605449989438057,219.14069859986193,[-0.1425],[0.11916666666666667],[1],[0],[0],[1.1576230998616666],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
169,0,169,[-0.36],[0.47333333333333333],[1],[0],[0],[1.6572249000892043],['target'],169,0,169,0,219.18094379990362,,5,219.1568328998983,219.18094379990362,219.18094379990362,0.015969800064340234,220.81450439989567,[-0.36],[0.47333333333333333],[1],[0],[0],[1.6572249000892043],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
170,0,170,[0.27666666666666667],[-0.2825],[1],[0],[0],[1.608094200026244],['target'],170,0,170,0,220.85553489997983,,5,220.83124980004504,220.85553489997983,220.85553489997983,0.016535500064492226,222.43993250001222,[0.27666666666666667],[-0.2825],[1],[0],[0],[1.608094200026244],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
171,0,171,[-0.12],[-0.105],[1],[0],[0],[0.9677045999560505],['target'],171,0,171,0,222.4881039999891,,10,222.47187349991873,222.4881039999891,222.4881039999891,0.03174480004236102,223.4399826999288,[-0.12],[-0.105],[1],[0],[0],[0.9677045999560505],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
172,0,172,[0.30083333333333334],[0.16416666666666666],[1],[0],[0],[1.748569600051269],['target'],172,0,172,0,223.47096269996837,,5,223.45596940000542,223.47096269996837,223.47096269996837,0.01576109998859465,225.2050973000005,[0.30083333333333334],[0.16416666666666666],[1],[0],[0],[1.748569600051269],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
173,0,173,[-0.22333333333333333],[-0.0375],[1],[0],[0],[1.1025943998247385],['target'],173,0,173,0,225.2449934000615,,5,225.22669729986228,225.2449934000615,225.2449934000615,0.021398399956524372,226.3298221998848,[-0.22333333333333333],[-0.0375],[1],[0],[0],[1.1025943998247385],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
174,0,174,[0.41],[0.3975],[1],[0],[0],[2.8511776998639107],['target'],174,0,174,0,226.3786289000418,,10,226.36148729990236,226.3786289000418,226.3786289000418,0.03150100004859269,229.21321499999613,[0.41],[0.3975],[1],[0],[0],[2.8511776998639107],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
175,0,175,[-0.1675],[0.48833333333333334],[1],[0],[0],[1.6153328998479992],['target'],175,0,175,0,229.26832479983568,,10,229.24607830005698,229.26832479983568,229.26832479983568,0.03261539991945028,230.8618799999822,[-0.1675],[0.48833333333333334],[1],[0],[0],[1.6153328998479992],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
176,0,176,[-0.4058333333333333],[-0.1875],[1],[0],[0],[1.0815023998729885],[None],176,0,176,0,230.89250259986147,,5,230.87826879997738,230.89250259986147,230.89250259986147,0.016128200106322765,231.9602109999396,[-0.4058333333333333],[-0.1875],[1],[0],[0],[1.0815023998729885],[None],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
177,0,177,[0.4066666666666667],[0.17666666666666667],[1],[0],[0],[1.7080534000415355],['target'],177,0,177,0,232.00015069986694,,5,231.9764012999367,232.00015069986694,232.00015069986694,0.016012500040233135,233.68498919997364,[0.4066666666666667],[0.17666666666666667],[1],[0],[0],[1.7080534000415355],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
178,0,178,[-0.4716666666666667],[-0.059166666666666666],[1],[0],[0],[1.1352871002163738],['target'],178,0,178,0,233.73258790001273,,10,233.71651219995692,233.73258790001273,233.73258790001273,0.031365200178697705,234.8522679999005,[-0.4716666666666667],[-0.059166666666666666],[1],[0],[0],[1.1352871002163738],['target'],127600,001,2024-10-11_12h00.25.095,visual search experiement,2024.2.1post4,59.91816372083085,2024-10-11 12h00.36.614521 +0530,
