reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,text.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,227,3,32,t,0.49181949999183416,None,32,3,227,4,448.94427049998194,,448.93075199995656,448.94427049998194,449.92729519994464,449.92729519994464,449.9439807999879,,450.42795230000047,t,0.49181949999183416,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,228,4,32,l,0.4626397000392899,None,32,4,228,0,450.4438403999666,,450.43008709995775,450.4438403999666,451.44385289994534,451.44385289994534,451.44385289994534,,451.9105290999869,l,0.4626397000392899,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,229,5,32,t,0.4454583000042476,None,32,5,229,5,451.92644159996416,,451.91290279995883,451.92644159996416,452.925919399946,452.925919399946,452.925919399946,,453.3767370999558,t,0.4454583000042476,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,230,6,32,l,0.31182579998858273,None,32,6,230,2,453.39233449997846,,453.378940399969,453.39233449997846,454.3925394999678,454.3925394999678,454.3925394999678,,454.7092528999783,l,0.31182579998858273,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,231,0,33,t,0.44613509997725487,None,33,0,231,4,454.7251371999737,,454.71176119998563,454.7251371999737,455.72472489997745,455.72472489997745,455.72472489997745,,456.1752013999503,t,0.44613509997725487,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,232,1,33,t,0.4241858000168577,None,33,1,232,6,456.1912789999624,,456.17771789996186,456.1912789999624,457.1740894999821,457.1740894999821,457.19112539995695,,457.60795809997944,t,0.4241858000168577,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,233,2,33,t,0.3039503000327386,None,33,2,233,1,457.6239727999782,,457.61034839996137,457.6239727999782,458.6233024999965,458.6233024999965,458.6233024999965,,458.9406644999981,t,0.3039503000327386,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,234,3,33,l,0.3063724000239745,None,33,3,234,0,458.9571872999659,,458.94287829997484,458.9571872999659,459.94014069996774,459.94014069996774,459.95628359995317,,460.2568192999461,l,0.3063724000239745,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,235,4,33,t,0.6459371999953873,None,33,4,235,5,460.27267129998654,,460.259432699997,460.27267129998654,461.272431099962,461.272431099962,461.272431099962,,461.9227233999991,t,0.6459371999953873,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,236,5,33,l,0.8542673999909312,None,33,5,236,2,461.93871789996047,,461.9249501999584,461.93871789996047,462.9215318999486,462.9215318999486,462.93825869995635,,463.78898599999957,l,0.8542673999909312,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,237,6,33,l,36.20201210002415,None,33,6,237,3,463.8599651999539,,463.8554686999996,463.8599651999539,464.7932134999428,464.7932134999428,464.85969079995994,466.80823629995575,501.01093729998684,l,36.20201210002415,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,238,0,34,l,2.1007431999896653,None,34,0,238,2,501.02688329998637,,501.01321559998905,501.02688329998637,502.0268520999816,502.0268520999816,502.0268520999816,504.04271459998563,504.1428046999499,l,2.1007431999896653,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,239,1,34,t,0.8075170000083745,None,34,1,239,4,504.15877059998456,,504.1452900999575,504.15877059998456,505.14174049999565,505.14174049999565,505.1583259999752,,505.9587452999549,t,0.8075170000083745,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,240,2,34,t,0.4874716000049375,None,34,2,240,3,505.9747169999755,,505.9610699999612,505.9747169999755,506.9744300999446,506.9744300999446,506.9744300999446,,507.47460489999503,t,0.4874716000049375,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,241,3,34,t,0.42961309995735064,None,34,3,241,5,507.49070099997334,,507.47675459994934,507.49070099997334,508.47360489994753,508.47360489994753,508.4903062999947,,508.90730209997855,t,0.42961309995735064,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,242,4,34,t,0.3874105999711901,None,34,4,242,6,508.9235087999841,,508.9098534999648,508.9235087999841,509.90637899999274,509.90637899999274,509.9229812999838,,510.3068971999455,t,0.3874105999711901,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,243,5,34,l,0.40145909995771945,None,34,5,243,0,510.3228911999613,,510.3091719999793,510.3228911999613,511.3059026999981,511.3059026999981,511.32283259998076,,511.72306519997073,l,0.40145909995771945,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,244,6,34,l,0.6599483999889344,None,34,6,244,1,511.73941849998664,,511.72531139996136,511.73941849998664,512.7222146999557,512.7222146999557,512.7383929999778,,513.3887600999442,l,0.6599483999889344,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,245,0,35,l,0.37735979998251423,None,35,0,245,2,513.4048427999951,,513.3910723999725,513.4048427999951,514.404327199969,514.404327199969,514.404327199969,,514.788395599986,l,0.37735979998251423,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,246,1,35,t,0.36161790002370253,None,35,1,246,5,514.8043387999642,,514.7905399999581,514.8043387999642,515.804175199999,515.804175199999,515.804175199999,,516.1707280999981,t,0.36161790002370253,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,247,2,35,t,0.43895949999568984,None,35,2,247,3,516.1870819999604,,516.1730112999794,516.1870819999604,517.170086099999,517.170086099999,517.1864992999472,,517.6205807999941,t,0.43895949999568984,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,248,3,35,t,0.4131622000131756,None,35,3,248,4,517.6363613999565,,517.6229148999555,517.6363613999565,518.6192568999832,518.6192568999832,518.6359749999829,,519.0365222999826,t,0.4131622000131756,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,249,4,35,t,0.3801240000175312,None,35,4,249,6,519.0524616999901,,519.0391596999834,519.0524616999901,520.0520135999541,520.0520135999541,520.0520135999541,,520.4358774999855,t,0.3801240000175312,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,250,5,35,l,0.4199542999849655,None,35,5,250,0,520.4518182999454,,520.4380482999841,520.4518182999454,521.4513841999578,521.4513841999578,521.4513841999578,,521.8851679999498,l,0.4199542999849655,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,251,6,35,l,0.40166529995622113,None,35,6,251,1,521.9012793999864,,521.8874842999503,521.9012793999864,522.8848448999925,522.8848448999925,522.9007548999507,,523.3013323999476,l,0.40166529995622113,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,252,0,36,l,0.34847539995098487,None,36,0,252,2,523.317292199994,,523.3035213999683,523.317292199994,524.3000951999566,524.3000951999566,524.3168908999651,,524.6506037999643,l,0.34847539995098487,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,253,1,36,t,0.4461232000030577,None,36,1,253,3,524.6666908999905,,524.652919599961,524.6666908999905,525.6661245999858,525.6661245999858,525.6661245999858,,526.116878699977,t,0.4461232000030577,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,254,2,36,l,0.5501812999718823,None,36,2,254,0,526.1327275999938,,526.1190344999777,526.1327275999938,527.1322551999474,527.1322551999474,527.1322551999474,,527.6992723999429,l,0.5501812999718823,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,255,3,36,t,0.40073160000611097,None,36,3,255,6,527.7154062999762,,527.7018457999802,527.7154062999762,528.7148216999485,528.7148216999485,528.7148216999485,,529.1325408999692,t,0.40073160000611097,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,256,4,36,t,0.44735600001877174,None,36,4,256,5,529.1486788999755,,529.1346571999602,529.1486788999755,530.1474986999528,530.1474986999528,530.1642757999944,,530.5980502999737,t,0.44735600001877174,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,257,5,36,t,0.520757699967362,None,36,5,257,4,530.6142174999695,,530.6007401999668,530.6142174999695,531.6143377999542,531.6143377999542,531.6143377999542,,532.1473516999977,t,0.520757699967362,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,258,6,36,l,0.5082104000030085,None,36,6,258,1,532.1634071999579,,532.1495615999447,532.1634071999579,533.1463074999629,533.1463074999629,533.1629632999538,,533.6633838999551,l,0.5082104000030085,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,259,0,37,t,0.4618919999920763,None,37,0,259,6,533.6794238999719,,533.6659699999727,533.6794238999719,534.6789578999742,534.6789578999742,534.6789578999742,,535.1458851999487,t,0.4618919999920763,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,260,1,37,t,0.5352765000425279,None,37,1,260,4,535.1620840999531,,535.148262499948,535.1620840999531,536.1450182999833,536.1450182999833,536.161656399956,,536.6955157999764,t,0.5352765000425279,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,261,2,37,l,0.48829000000841916,None,37,2,261,1,536.7114145999658,,536.6979269000003,536.7114145999658,537.710978499963,537.710978499963,537.710978499963,,538.211528899963,l,0.48829000000841916,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,262,3,37,t,0.4569607999874279,None,37,3,262,3,538.2275031999452,,538.213778299978,538.2275031999452,539.2270553999697,539.2270553999697,539.2270553999697,,539.694235599949,t,0.4569607999874279,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,263,4,37,t,1.062465599970892,None,37,4,263,5,539.7102270999458,,539.6963715999736,539.7102270999458,540.7098049999913,540.7098049999913,540.7098049999913,,541.7768972999766,t,1.062465599970892,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,264,5,37,l,0.7104856999940239,None,37,5,264,2,541.7926013999968,,541.779102499946,541.7926013999968,542.7921293999534,542.7921293999534,542.7921293999534,,543.5092458999716,l,0.7104856999940239,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,265,6,37,t,0.7615422999951988,None,37,6,265,0,543.5258096999605,,543.5115335999872,543.5258096999605,544.5081347999512,544.5081347999512,544.5415629999479,,545.2752700999845,t,0.7615422999951988,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,266,0,38,t,0.8019277999992482,None,38,0,266,5,545.2911200999515,,545.2773726999876,545.2911200999515,546.2911416999996,546.2911416999996,546.2911416999996,,547.1081508999923,t,0.8019277999992482,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,267,1,38,l,0.6141744999913499,None,38,1,267,1,547.1236925999983,,547.1103379999986,547.1236925999983,548.1232824999606,548.1232824999606,548.1232824999606,,548.7400257999543,l,0.6141744999913499,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,268,2,38,t,0.5093995000352152,None,38,2,268,6,548.7564198999899,,548.7425754999858,548.7564198999899,549.7390793999657,549.7390793999657,549.7557820999646,,550.2563830999425,t,0.5093995000352152,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,269,3,38,t,0.5807770999963395,None,38,3,269,4,550.2723034999799,,550.2589051999967,550.2723034999799,551.2718212999753,551.2718212999753,551.2718212999753,,551.8554746999871,t,0.5807770999963395,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,270,4,38,l,0.6458599999896251,None,38,4,270,0,551.8716839999543,,551.8577583999722,551.8716839999543,552.8544981999439,552.8544981999439,552.8711440999759,,553.504719199962,l,0.6458599999896251,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,271,5,38,t,0.5833802000270225,None,38,5,271,3,553.5208998999442,,553.5069674999686,553.5208998999442,554.5038385999505,554.5038385999505,554.520498399972,,555.1042120999773,t,0.5833802000270225,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,272,6,38,l,0.7973328999942169,None,38,6,272,2,555.1203286999953,,555.1064312999952,555.1203286999953,556.119686399994,556.119686399994,556.119686399994,,556.9198732999503,l,0.7973328999942169,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,273,0,39,t,0.48595509998267516,None,39,0,273,3,556.9360693999915,,556.9221066999598,556.9360693999915,557.9189886999666,557.9189886999666,557.9356665999512,,558.4197650999995,t,0.48595509998267516,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,274,1,39,t,0.44125450000865385,None,39,1,274,5,558.4353674999438,,558.4218453999492,558.4353674999438,559.4357475999859,559.4357475999859,559.4357475999859,,559.8854895999539,t,0.44125450000865385,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,275,2,39,t,0.41344629996456206,None,39,2,275,6,559.9015699999873,,559.8880670999642,559.9015699999873,560.9009582999861,560.9009582999861,560.9009582999861,,561.3182361999643,t,0.41344629996456206,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,276,3,39,l,0.4798517000162974,None,39,3,276,0,561.3344116999651,,561.320535399951,561.3344116999651,562.3171491999528,562.3171491999528,562.3336907999474,,562.8009572999435,l,0.4798517000162974,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,277,4,39,l,0.4266617000102997,None,39,4,277,1,562.8168685999699,,562.803265399998,562.8168685999699,563.7999924999895,563.7999924999895,563.8166950999876,,564.2336787999957,l,0.4266617000102997,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,278,5,39,l,0.41010640002787113,None,39,5,278,2,564.2497025999473,,564.2359678999637,564.2497025999473,565.2490639999742,565.2490639999742,565.2490639999742,,565.6664433999686,l,0.41010640002787113,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,279,6,39,t,0.3523720999946818,None,39,6,279,4,565.6824930000002,,565.668985599943,565.6824930000002,566.6824994999915,566.6824994999915,566.6824994999915,,567.0492943999707,t,0.3523720999946818,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,280,0,40,t,0.4100247999886051,None,40,0,280,3,567.0650622999528,,567.0514619999449,567.0650622999528,568.0645774999866,568.0645774999866,568.0645774999866,,568.4818402999663,t,0.4100247999886051,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,281,1,40,l,0.46669670002302155,None,40,1,281,0,568.4978252999717,,568.4840966999764,568.4978252999717,569.4974413999589,569.4974413999589,569.4974413999589,,569.9810956000001,l,0.46669670002302155,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,282,2,40,t,0.5132231999887154,None,40,2,282,5,569.9971799999475,,569.9832491999841,569.9971799999475,570.9966131999972,570.9966131999972,570.9966131999972,,571.5140193999978,t,0.5132231999887154,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,283,3,40,t,0.5271247000200674,None,40,3,283,4,571.5298339999863,,571.5164817999466,571.5298339999863,572.5126721999841,572.5126721999841,572.5292988999863,,573.0463738999679,t,0.5271247000200674,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,284,4,40,l,0.5189609999652021,None,40,4,284,2,573.0629589999444,,573.0486270999536,573.0629589999444,574.0619420000003,574.0619420000003,574.0619420000003,,574.5959591999999,l,0.5189609999652021,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,285,5,40,t,0.5059459000476636,None,40,5,285,6,574.6118246999686,,574.5986162999761,574.6118246999686,575.6112912999815,575.6112912999815,575.6112912999815,,576.1286737999762,t,0.5059459000476636,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,286,6,40,l,0.5536912999814376,None,40,6,286,1,576.1445848999429,,576.1308876999537,576.1445848999429,577.1277002999559,577.1277002999559,577.1440611999715,,577.6944963999558,l,0.5536912999814376,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,287,0,41,t,0.43780179996974766,None,41,0,287,6,577.7103868999984,,577.6971011999995,577.7103868999984,578.7101091999793,578.7101091999793,578.7101091999793,,579.1606389999506,t,0.43780179996974766,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,288,1,41,l,0.5136759000015445,None,41,1,288,1,579.176438399998,,579.1628585999715,579.176438399998,580.1592899999814,580.1592899999814,580.1759806999471,,580.6762460999889,l,0.5136759000015445,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,289,2,41,l,0.500459700007923,None,41,2,289,0,580.6924920999445,,580.678538099979,580.6924920999445,581.6757937999791,581.6757937999791,581.6920093999943,,582.1925133999903,l,0.500459700007923,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,290,3,41,t,0.38674529996933416,None,41,3,290,5,582.2085872999742,,582.1947157999966,582.2085872999742,583.1922603999847,583.1922603999847,583.208398799994,,583.591965199972,t,0.38674529996933416,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,291,4,41,l,0.28383620001841336,None,41,4,291,3,583.6079138999921,,583.594260599988,583.6079138999921,584.607342299947,584.607342299947,584.607342299947,,584.8923160999548,l,0.28383620001841336,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,292,5,41,t,0.46528599999146536,None,41,5,292,2,584.9074069999624,,584.8946255999617,584.9074069999624,585.9072389999637,585.9072389999637,585.9072389999637,,586.3738952999702,t,0.46528599999146536,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,293,6,41,t,0.4624680000124499,None,41,6,293,4,586.3901066999533,,586.3766434999998,586.3901066999533,587.3733327999944,587.3733327999944,587.3895265999599,,587.8401042999467,t,0.4624680000124499,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,294,0,42,t,0.3787861000164412,None,42,0,294,3,587.8560681999661,,587.8423264999874,587.8560681999661,588.839013699966,588.839013699966,588.8555486999685,,589.2228188999579,t,0.3787861000164412,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,295,1,42,l,0.31857709999894723,None,42,1,295,0,589.2388896999764,,589.2250282999594,589.2388896999764,590.2217125999741,590.2217125999741,590.2383057999541,,590.5555133999442,l,0.31857709999894723,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,296,2,42,l,1.0542143000056967,None,42,2,296,1,590.57171009999,,590.5578599999426,590.57171009999,591.5710952999652,591.5710952999652,591.5710952999652,,592.6383437999757,l,1.0542143000056967,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,297,3,42,t,0.6635624000336975,None,42,3,297,4,592.654107099981,,592.6408094999497,592.654107099981,593.6535880999872,593.6535880999872,593.6535880999872,,594.3203300999594,t,0.6635624000336975,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,298,4,42,l,1.3271319000050426,None,42,4,298,2,594.3365538999788,,594.3225165999611,594.3365538999788,595.3194343999494,595.3194343999494,595.3361085999641,,596.6530760999885,l,1.3271319000050426,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,299,5,42,l,0.4924161999952048,None,42,5,299,6,596.6690160999424,,596.6557118999772,596.6690160999424,597.6520074999426,597.6520074999426,597.6689461999922,,598.152462899976,l,0.4924161999952048,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,300,6,42,t,0.6209713999996893,None,42,6,300,5,598.168431899976,,598.1547224999522,598.168431899976,599.1678545999457,599.1678545999457,599.1678545999457,,599.801571399963,t,0.6209713999996893,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
78,80,162,301,0,43,t,0.37910640001064166,None,43,0,301,6,599.8175112999743,,599.8041928999592,599.8175112999743,600.8008805999998,600.8008805999998,600.817433499964,,601.1844980999595,t,0.37910640001064166,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
67,75,119,302,1,43,t,0.3662033000146039,None,43,1,302,5,601.2002769999672,,601.1865774999605,601.2002769999672,602.2005694999825,602.2005694999825,602.2005694999825,,602.5680297999643,t,0.3662033000146039,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
49,60,89,303,2,43,t,0.5515714000212029,None,43,2,303,4,602.5830504999612,,602.5703806999954,602.5830504999612,603.5825679999543,603.5825679999543,603.5825679999543,,604.1502780999872,t,0.5515714000212029,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
11,30,7,304,3,43,l,0.4455191000015475,None,43,3,304,0,604.1657417999813,,604.152442999999,604.1657417999813,605.1651301999809,605.1651301999809,605.1651301999809,,605.6157838999643,l,0.4455191000015475,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
40,55,62,305,4,43,t,0.49582319997716695,None,43,4,305,3,605.6318171999883,,605.6180481999763,605.6318171999883,606.6321943999501,606.6321943999501,606.6321943999501,,607.1318680999684,t,0.49582319997716695,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
27,50,21,306,5,43,l,0.3539329000050202,None,43,5,306,2,607.1477638999932,,607.1341004999704,607.1477638999932,608.1474926999654,608.1474926999654,608.1474926999654,,608.5145030999556,l,0.3539329000050202,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
15,35,13,307,6,43,l,0.47374869999475777,None,43,6,307,1,608.5304649999598,,608.516908199992,608.5304649999598,609.529902499984,609.529902499984,609.529902499984,,610.0142406999948,l,0.47374869999475777,None,706337,001,2024-11-18_17h53.17.638,Delay dfiscounting,2024.2.4,59.609604766952685,2024-11-18 17h53.28.823402 +0530,
